kernelName,powerConsumptionJoules,predictedPowerConsumptionJoules
ub_3_1d_store_empty_loop,1673.3057038069999,2274.107281468615
ub_10_col_read_arith,1675.496491176,1392.698254142554
npb_ft_init_ui_kernel,4256.0483208565,3955.0240890376094
npb_lu_jacu_buts_gpu_kernel,855.512068182,3.921730170611962
npb_mg_psinv_gpu_kernel,1420.3878694535001,2766.058304848348
npb_bt_compute_rhs_5,3522.8378290305,868.6726132837316
npb_sp_rhs_norm_gpu_kernel_2,858.0301090809999,0.8301804609535063
vector_add_n128,1684.1317138494999,4161.4214262243395
ub_6_single_thread_store,1105.364233666,2599.052835748574
npb_bt_z_solve_1,1540.786011405,1892.8185414379461
sgemm_1_naive,1630.9737038160004,3789.994825994117
ub_8_col_read_reduce,1118.1761542225001,4052.165183658237
npb_ft_cffts3_kernel_1,3266.9621578725,5307.025312197536
npb_ft_cffts1_kernel_3,2396.4385046995003,3409.4025228747255
npb_mg_comm3_kernel_2,994.4655123749999,294.0308974423655
npb_bt_add,1106.7241316645,900.9324091460087
npb_ft_cffts1_kernel_2,44050.04885056699,322.72020913347615
vector_add_n64,1666.5879846325001,4161.421409492934
npb_sp_txinvr_gpu_kernel,945.004532264,175.5458447038557
npb_lu_ssor_1,932.1473207474999,322.1695658743263
npb_bt_compute_rhs_3,1374.235192082,347.469048740026
npb_cg_kernel_eleven,1254.6983974735,221.74773444764637
npb_bt_compute_rhs_4,1243.2068101579998,1012.7791452771753
npb_lu_rhs_3,974.1566925465002,49.36895484588803
npb_lu_pintgr_2,1072.2769639125,2289.3006595829415
sgemm_10_kernel_warptiling,1044.630782149,0.24307506505358
npb_lu_setbv_2,835.4464348055001,10.402965681277962
sb_smem_pressure,874.5787929104999,61.88076249491475
npb_sp_exact_rhs_gpu_kernel_3,931.1502644035,91.19972648930829
npb_bt_z_solve_2,814.1620560200001,389.10723914674986
npb_lu_norm_gpu_kernel,805.1936945934999,0.575929750383894
flip_flop_mha,1038.5018894334999,196.17824085981553
npb_sp_error_norm_gpu_kernel_1,904.607262815,63.89439111932905
npb_ep_kernel,743.2890799135001,24.601004040495376
npb_bt_x_solve_3,791.7261397430002,68.6556335152109
ub_4_2d_store_arith,1658.0975567254998,1392.6867922071779
npb_ft_checksum_kernel,2967.1233584485,244.5795806040562
npb_is_rank_kernel_3,1060.0775541325,63.93425557658833
npb_cg_kernel_eight,13251.081809278501,35773.39683285831
npb_sp_x_solve_gpu_kernel,879.34097914,3.2366108216921416
npb_mg_comm3_kernel_3,994.7285725865,312.407828219442
ub_5_diagonal_store,1357.1325985725,324.9499708547123
npb_cg_kernel_five_2,766.1304509200002,136.49842766887545
npb_cg_kernel_one,1322.5540247704998,261.5438710923928
npb_bt_z_solve_3,712.3936664364999,12.673735530661048
npb_cg_kernel_ten_2,7281.715645302,989.4012753643079
npb_mg_rprj3_gpu_kernel,1018.4190535114999,588.6315997057756
sb_gmem_coalesced,2460.3183075529996,4329.037809916305
npb_bt_compute_rhs_2,2978.8227428255004,1416.8102372647222
npb_is_rank_kernel_6,905.8260219804997,49.155242304031056
npb_sp_exact_rhs_gpu_kernel_4,908.2415732479999,86.13988606239892
npb_ft_cffts2_kernel_2,1307.222566508,9.68160856404479
sgemm_5_kernel_2D_blocktiling,1166.3672762390001,0.4943757301496494
npb_lu_l2norm_gpu_kernel,868.7754010405,44.63397585772913
npb_mg_norm2u3_gpu_kernel,1306.4213589409999,3282.656151024886
npb_bt_y_solve_2,884.4293251734999,404.1824257191467
npb_lu_setbv_1,870.1694630129999,10.70019326943758
ub_11_row_read_arith,1659.8082235879997,1392.698254142554
npb_lu_pintgr_3,1070.4025768664999,2289.450835142561
sb_fp32_int32_mix,858.7812842425,64.18993302282385
ub_12_block_read_reduce,890.2094677075,6703.338801148798
npb_bt_compute_rhs_6,1051.8552509955002,2025.5582665966124
mha,1041.3625257429999,196.17824085981553
npb_cg_kernel_six,6879.364894083999,950.7091343811386
npb_lu_erhs_1,973.9059530354998,202.75890958095403
npb_bt_x_solve_2,919.5141045930002,414.01016810884704
npb_sp_exact_rhs_gpu_kernel_2,901.7259813979999,33.83226761064234
npb_cg_kernel_three,13273.572776190998,35773.39683285831
npb_is_rank_kernel_1,912.8700333855,0.09492410797635814
npb_lu_ssor_2,980.438759977,404.9472346950347
sgemm_6_kernel_vectorize,2168.828202015,5.171123560417132
npb_cg_kernel_four,6859.00307988,989.2938334860506
npb_sp_y_solve_gpu_kernel,857.4612828565,3.22907536457223
sb_reg_pressure,829.02440923,77.32477787398477
sgemm_9_kernel_autotuned,1261.8952259584996,0.4544269827402689
sb_arith_intensity,2503.2816170155,1388.8248116021703
sgemm_4_kernel_1D_blocktiling,4534.5579921085,29.303677361991937
npb_ft_cffts2_kernel_3,3250.590882104,5307.025312197536
